"TIME","GEO","UNIT","MOT_NRG","Value","Flag and Footnotes"
"2017","Spain","Number","Diesel (excluding hybrids)  ","680,355",""
"2017","Spain","Number","Hybrid diesel-electric","207",""
"2017","Spain","Number","Plug-in hybrid diesel-electric  ","13",""
"2017","Spain","Number","Hydrogen and fuel cells ","2",""
"2017","Spain","Number","Bioethanol",":",""
"2017","Spain","Number","Biodiesel","0",""
"2017","Spain","Number","Bi-fuel",":",""
"2017","Spain","Number","Other","80",""
"2017","France","Number","Petroleum products","1,073,148",""
"2017","France","Number","Liquefied petroleum gases (LPG)","46",""
"2017","France","Number","Diesel","979,495",""
"2017","France","Number","Natural Gas","26",""
"2017","France","Number","Electricity","24,910",""
"2017","France","Number","Alternative Energy","26,872",""
"2017","France","Number","Petrol (excluding hybrids)  ","992,919",""
"2017","France","Number","Hybrid electric-petrol","68,654",""
"2017","France","Number","Plug-in hybrid petrol-electric  ","11,575",""
"2017","France","Number","Diesel (excluding hybrids)  ","978,185",""
"2017","France","Number","Hybrid diesel-electric","1,023",""
"2017","France","Number","Plug-in hybrid diesel-electric  ","287",""
"2017","France","Number","Hydrogen and fuel cells ","0",""
"2017","France","Number","Bioethanol","746",""
"2017","France","Number","Biodiesel",":",""
"2017","France","Number","Bi-fuel","1,032",""
"2017","France","Number","Other","112",""
"2017","Croatia","Number","Petroleum products","20,875",""
"2017","Croatia","Number","Liquefied petroleum gases (LPG)",":",""
"2017","Croatia","Number","Diesel","71,385",""
"2017","Croatia","Number","Natural Gas","1",""
"2017","Croatia","Number","Electricity","55",""
"2017","Croatia","Number","Alternative Energy","1,542",""
"2017","Croatia","Number","Petrol (excluding hybrids)  ","20,875",""
"2017","Croatia","Number","Hybrid electric-petrol",":",""
"2017","Croatia","Number","Plug-in hybrid petrol-electric  ",":",""
"2017","Croatia","Number","Diesel (excluding hybrids)  ","71,385",""
"2017","Croatia","Number","Hybrid diesel-electric",":",""
"2017","Croatia","Number","Plug-in hybrid diesel-electric  ",":",""
"2017","Croatia","Number","Hydrogen and fuel cells ",":",""
"2017","Croatia","Number","Bioethanol",":",""
"2017","Croatia","Number","Biodiesel",":",""
"2017","Croatia","Number","Bi-fuel","822",""
"2017","Croatia","Number","Other","664",""
"2017","Italy","Number","Petroleum products",":",""
"2017","Italy","Number","Liquefied petroleum gases (LPG)","128,765",""
"2017","Italy","Number","Diesel",":",""
"2017","Italy","Number","Natural Gas","32,659",""
"2017","Italy","Number","Electricity",":",""
"2017","Italy","Number","Alternative Energy","163,320",""
"2017","Italy","Number","Petrol (excluding hybrids)  ","700,072",""
"2017","Italy","Number","Hybrid electric-petrol",":",""
"2017","Italy","Number","Plug-in hybrid petrol-electric  ",":",""
"2017","Italy","Number","Diesel (excluding hybrids)  ","1,130,434",""
"2017","Italy","Number","Hybrid diesel-electric",":",""
"2017","Italy","Number","Plug-in hybrid diesel-electric  ",":",""
"2017","Italy","Number","Hydrogen and fuel cells ",":",""
"2017","Italy","Number","Bioethanol",":",""
"2017","Italy","Number","Biodiesel",":",""
"2017","Italy","Number","Bi-fuel",":",""
"2017","Italy","Number","Other","1,896",""
"2017","Cyprus","Number","Petroleum products","20,532",""
"2017","Cyprus","Number","Liquefied petroleum gases (LPG)","0",""
"2017","Cyprus","Number","Diesel","15,478",""
"2017","Cyprus","Number","Natural Gas","0",""
"2017","Cyprus","Number","Electricity","44",""
"2017","Cyprus","Number","Alternative Energy","57",""
"2017","Cyprus","Number","Petrol (excluding hybrids)  ","19,183",""
"2017","Cyprus","Number","Hybrid electric-petrol","1,349",""
"2017","Cyprus","Number","Plug-in hybrid petrol-electric  ","0",""
"2017","Cyprus","Number","Diesel (excluding hybrids)  ","15,478",""
"2017","Cyprus","Number","Hybrid diesel-electric","0",""
"2017","Cyprus","Number","Plug-in hybrid diesel-electric  ","0",""
"2017","Cyprus","Number","Hydrogen and fuel cells ","0",""
"2017","Cyprus","Number","Bioethanol","0",""
"2017","Cyprus","Number","Biodiesel","0",""
"2017","Cyprus","Number","Bi-fuel","0",""
"2017","Cyprus","Number","Other","13",""
"2017","Latvia","Number","Petroleum products","9,488",""
"2017","Latvia","Number","Liquefied petroleum gases (LPG)","78",""
"2017","Latvia","Number","Diesel","7,446",""
"2017","Latvia","Number","Natural Gas","11",""
"2017","Latvia","Number","Electricity","41",""
"2017","Latvia","Number","Alternative Energy","130",""
"2017","Latvia","Number","Petrol (excluding hybrids)  ","9,471",""
"2017","Latvia","Number","Hybrid electric-petrol","17",""
"2017","Latvia","Number","Plug-in hybrid petrol-electric  ","0",""
"2017","Latvia","Number","Diesel (excluding hybrids)  ","7,445",""
"2017","Latvia","Number","Hybrid diesel-electric","1",""
"2017","Latvia","Number","Plug-in hybrid diesel-electric  ","0",""
"2017","Latvia","Number","Hydrogen and fuel cells ","0",""
"2017","Latvia","Number","Bioethanol","0",""
"2017","Latvia","Number","Biodiesel","0",""
"2017","Latvia","Number","Bi-fuel","0",""
"2017","Latvia","Number","Other","0",""
"2017","Lithuania","Number","Petroleum products","47,486",""
"2017","Lithuania","Number","Liquefied petroleum gases (LPG)","48",""
"2017","Lithuania","Number","Diesel","110,328",""
"2017","Lithuania","Number","Natural Gas","0",""
"2017","Lithuania","Number","Electricity","283",""
"2017","Lithuania","Number","Alternative Energy","3,301",""
"2017","Lithuania","Number","Petrol (excluding hybrids)  ","44,619",""
"2017","Lithuania","Number","Hybrid electric-petrol",":",""
"2017","Lithuania","Number","Plug-in hybrid petrol-electric  ","2,867",""
"2017","Lithuania","Number","Diesel (excluding hybrids)  ","110,312",""
"2017","Lithuania","Number","Hybrid diesel-electric",":",""
"2017","Lithuania","Number","Plug-in hybrid diesel-electric  ","16",""
"2017","Lithuania","Number","Hydrogen and fuel cells ","0",""
"2017","Lithuania","Number","Bioethanol","0",""
"2017","Lithuania","Number","Biodiesel","0",""
"2017","Lithuania","Number","Bi-fuel","0",""
"2017","Lithuania","Number","Other","2,970",""
"2017","Hungary","Number","Petroleum products","148,139","d"
"2017","Hungary","Number","Liquefied petroleum gases (LPG)","0",""
"2017","Hungary","Number","Diesel","113,161","d"
"2017","Hungary","Number","Natural Gas","135","d"
"2017","Hungary","Number","Electricity","1,262",""
"2017","Hungary","Number","Alternative Energy","10,420","d"
"2017","Hungary","Number","Petrol (excluding hybrids)  ","148,139",""
"2017","Hungary","Number","Hybrid electric-petrol","0",""
"2017","Hungary","Number","Plug-in hybrid petrol-electric  ","0",""
"2017","Hungary","Number","Diesel (excluding hybrids)  ","113,161",""
"2017","Hungary","Number","Hybrid diesel-electric","0",""
"2017","Hungary","Number","Plug-in hybrid diesel-electric  ","0",""
"2017","Hungary","Number","Hydrogen and fuel cells ","0",""
"2017","Hungary","Number","Bioethanol","0",""
"2017","Hungary","Number","Biodiesel","0",""
"2017","Hungary","Number","Bi-fuel","1,217",""
"2017","Hungary","Number","Other","7,806","d"
"2017","Malta","Number","Petroleum products","11,766",""
"2017","Malta","Number","Liquefied petroleum gases (LPG)","1",""
"2017","Malta","Number","Diesel","6,865",""
"2017","Malta","Number","Natural Gas","0",""
"2017","Malta","Number","Electricity","53",""
"2017","Malta","Number","Alternative Energy","98",""
"2017","Malta","Number","Petrol (excluding hybrids)  ","11,494",""
"2017","Malta","Number","Hybrid electric-petrol","272",""
"2017","Malta","Number","Plug-in hybrid petrol-electric  ",":",""
"2017","Malta","Number","Diesel (excluding hybrids)  ","6,858",""
"2017","Malta","Number","Hybrid diesel-electric","7",""
"2017","Malta","Number","Plug-in hybrid diesel-electric  ",":",""
"2017","Malta","Number","Hydrogen and fuel cells ","0",""
"2017","Malta","Number","Bioethanol","0",""
"2017","Malta","Number","Biodiesel","0",""
"2017","Malta","Number","Bi-fuel","44",""
"2017","Malta","Number","Other","0",""
"2017","Netherlands","Number","Petroleum products","331,609",""
"2017","Netherlands","Number","Liquefied petroleum gases (LPG)","1,200",""
"2017","Netherlands","Number","Diesel","72,267",""
"2017","Netherlands","Number","Natural Gas","1,268",""
"2017","Netherlands","Number","Electricity","7,958",""
"2017","Netherlands","Number","Alternative Energy","10,433",""
"2017","Netherlands","Number","Petrol (excluding hybrids)  ",":",""
"2017","Netherlands","Number","Hybrid electric-petrol","20,733",""
"2017","Netherlands","Number","Plug-in hybrid petrol-electric  ",":",""
"2017","Netherlands","Number","Diesel (excluding hybrids)  ",":",""
"2017","Netherlands","Number","Hybrid diesel-electric",":",""
"2017","Netherlands","Number","Plug-in hybrid diesel-electric  ",":",""
"2017","Netherlands","Number","Hydrogen and fuel cells ","6",""
"2017","Netherlands","Number","Bioethanol",":",""
"2017","Netherlands","Number","Biodiesel",":",""
"2017","Netherlands","Number","Bi-fuel",":",""
"2017","Netherlands","Number","Other","1",""
"2017","Austria","Number","Petroleum products","171,862",""
"2017","Austria","Number","Liquefied petroleum gases (LPG)",":",""
"2017","Austria","Number","Diesel","175,590",""
"2017","Austria","Number","Natural Gas","114",""
"2017","Austria","Number","Electricity","5,433",""
"2017","Austria","Number","Alternative Energy","5,868",""
"2017","Austria","Number","Petrol (excluding hybrids)  ","163,701",""
"2017","Austria","Number","Hybrid electric-petrol","6,529","d"
"2017","Austria","Number","Plug-in hybrid petrol-electric  ","1,632",""
"2017","Austria","Number","Diesel (excluding hybrids)  ","175,458",""
"2017","Austria","Number","Hybrid diesel-electric","43","d"
"2017","Austria","Number","Plug-in hybrid diesel-electric  ","89",""
"2017","Austria","Number","Hydrogen and fuel cells ","0",""
"2017","Austria","Number","Bioethanol",":",""
"2017","Austria","Number","Biodiesel",":",""
"2017","Austria","Number","Bi-fuel","321",""
"2017","Austria","Number","Other","0",""
"2017","Poland","Number","Petroleum products","719,727",""
"2017","Poland","Number","Liquefied petroleum gases (LPG)","104,376",""
"2017","Poland","Number","Diesel","500,112",""
"2017","Poland","Number","Natural Gas","313",""
"2017","Poland","Number","Electricity","12,179",""
"2017","Poland","Number","Alternative Energy","116,948",""
"2017","Poland","Number","Petrol (excluding hybrids)  ","719,727",""
"2017","Poland","Number","Hybrid electric-petrol",":",""
"2017","Poland","Number","Plug-in hybrid petrol-electric  ",":",""
"2017","Poland","Number","Diesel (excluding hybrids)  ","500,112",""
"2017","Poland","Number","Hybrid diesel-electric",":",""
"2017","Poland","Number","Plug-in hybrid diesel-electric  ",":",""
"2017","Poland","Number","Hydrogen and fuel cells ","36",""
"2017","Poland","Number","Bioethanol","11",""
"2017","Poland","Number","Biodiesel","0",""
"2017","Poland","Number","Bi-fuel","0",""
"2017","Poland","Number","Other","33",""
"2017","Portugal","Number","Petroleum products","78,675","d"
"2017","Portugal","Number","Liquefied petroleum gases (LPG)","1,795","d"
"2017","Portugal","Number","Diesel","139,106","d"
"2017","Portugal","Number","Natural Gas","7","d"
"2017","Portugal","Number","Electricity","1,912","d"
"2017","Portugal","Number","Alternative Energy","6,248","d"
"2017","Portugal","Number","Petrol (excluding hybrids)  ","74,356","d"
"2017","Portugal","Number","Hybrid electric-petrol","4,319","d"
"2017","Portugal","Number","Plug-in hybrid petrol-electric  ",":",""
"2017","Portugal","Number","Diesel (excluding hybrids)  ","138,712","d"
"2017","Portugal","Number","Hybrid diesel-electric","394","d"
"2017","Portugal","Number","Plug-in hybrid diesel-electric  ",":",""
"2017","Portugal","Number","Hydrogen and fuel cells ","0","d"
"2017","Portugal","Number","Bioethanol","0","d"
"2017","Portugal","Number","Biodiesel","0","d"
"2017","Portugal","Number","Bi-fuel","0","d"
"2017","Portugal","Number","Other","2,534","d"
"2017","Romania","Number","Petroleum products","199,463",""
"2017","Romania","Number","Liquefied petroleum gases (LPG)","1,464",""
"2017","Romania","Number","Diesel","422,731",""
"2017","Romania","Number","Natural Gas","424","d"
"2017","Romania","Number","Electricity","3,652",""
"2017","Romania","Number","Alternative Energy","5,549",""
"2017","Romania","Number","Petrol (excluding hybrids)  ",":",""
"2017","Romania","Number","Hybrid electric-petrol",":",""
"2017","Romania","Number","Plug-in hybrid petrol-electric  ",":",""
"2017","Romania","Number","Diesel (excluding hybrids)  ",":",""
"2017","Romania","Number","Hybrid diesel-electric",":",""
"2017","Romania","Number","Plug-in hybrid diesel-electric  ",":",""
"2017","Romania","Number","Hydrogen and fuel cells ",":",""
"2017","Romania","Number","Bioethanol",":",""
"2017","Romania","Number","Biodiesel",":",""
"2017","Romania","Number","Bi-fuel",":",""
"2017","Romania","Number","Other","9",""
"2017","Slovenia","Number","Petroleum products","38,229",""
"2017","Slovenia","Number","Liquefied petroleum gases (LPG)","335",""
"2017","Slovenia","Number","Diesel","32,410",""
"2017","Slovenia","Number","Natural Gas","43",""
"2017","Slovenia","Number","Electricity","297",""
"2017","Slovenia","Number","Alternative Energy","1,838","d"
"2017","Slovenia","Number","Petrol (excluding hybrids)  ","38,229",""
"2017","Slovenia","Number","Hybrid electric-petrol",":",""
"2017","Slovenia","Number","Plug-in hybrid petrol-electric  ",":",""
"2017","Slovenia","Number","Diesel (excluding hybrids)  ","32,410",""
"2017","Slovenia","Number","Hybrid diesel-electric",":",""
"2017","Slovenia","Number","Plug-in hybrid diesel-electric  ",":",""
"2017","Slovenia","Number","Hydrogen and fuel cells ",":",""
"2017","Slovenia","Number","Bioethanol",":",""
"2017","Slovenia","Number","Biodiesel",":",""
"2017","Slovenia","Number","Bi-fuel",":",""
"2017","Slovenia","Number","Other","1,163",""
"2017","Finland","Number","Petroleum products","81,435",""
"2017","Finland","Number","Liquefied petroleum gases (LPG)","0",""
"2017","Finland","Number","Diesel","36,216",""
"2017","Finland","Number","Natural Gas","65",""
"2017","Finland","Number","Electricity","502",""
"2017","Finland","Number","Alternative Energy","936",""
"2017","Finland","Number","Petrol (excluding hybrids)  ","70,522",""
"2017","Finland","Number","Hybrid electric-petrol","8,512",""
"2017","Finland","Number","Plug-in hybrid petrol-electric  ","2,401",""
"2017","Finland","Number","Diesel (excluding hybrids)  ","36,062",""
"2017","Finland","Number","Hybrid diesel-electric","2",""
"2017","Finland","Number","Plug-in hybrid diesel-electric  ","152",""
"2017","Finland","Number","Hydrogen and fuel cells ","0",""
"2017","Finland","Number","Bioethanol","1",""
"2017","Finland","Number","Biodiesel",":",""
"2017","Finland","Number","Bi-fuel","368",""
"2017","Finland","Number","Other","0",""
"2017","Sweden","Number","Petroleum products","191,048",""
"2017","Sweden","Number","Liquefied petroleum gases (LPG)","0",""
"2017","Sweden","Number","Diesel","192,191",""
"2017","Sweden","Number","Natural Gas","781",""
"2017","Sweden","Number","Electricity","4,359",""
"2017","Sweden","Number","Alternative Energy","9,477",""
"2017","Sweden","Number","Petrol (excluding hybrids)  ","157,794",""
"2017","Sweden","Number","Hybrid electric-petrol","18,380",""
"2017","Sweden","Number","Plug-in hybrid petrol-electric  ","14,874",""
"2017","Sweden","Number","Diesel (excluding hybrids)  ","191,059",""
"2017","Sweden","Number","Hybrid diesel-electric","17",""
"2017","Sweden","Number","Plug-in hybrid diesel-electric  ","1,115",""
"2017","Sweden","Number","Hydrogen and fuel cells ","14",""
"2017","Sweden","Number","Bioethanol","0",""
"2017","Sweden","Number","Biodiesel","0",""
"2017","Sweden","Number","Bi-fuel","3,190",""
"2017","Sweden","Number","Other","1,133",""
"2017","United Kingdom","Number","Petroleum products","1,446,500","d"
"2017","United Kingdom","Number","Liquefied petroleum gases (LPG)",":",""
"2017","United Kingdom","Number","Diesel","1,049,086","d"
"2017","United Kingdom","Number","Natural Gas","3","d"
"2017","United Kingdom","Number","Electricity","13,727","d"
"2017","United Kingdom","Number","Alternative Energy","13,744","d"
"2017","United Kingdom","Number","Petrol (excluding hybrids)  ","1,342,152","d"
"2017","United Kingdom","Number","Hybrid electric-petrol","70,123","d"
"2017","United Kingdom","Number","Plug-in hybrid petrol-electric  ","34,225","d"
"2017","United Kingdom","Number","Diesel (excluding hybrids)  ","1,047,685","d"
"2017","United Kingdom","Number","Hybrid diesel-electric","783","d"
"2017","United Kingdom","Number","Plug-in hybrid diesel-electric  ","618","d"
"2017","United Kingdom","Number","Hydrogen and fuel cells ","35",""
"2017","United Kingdom","Number","Bioethanol",":",""
"2017","United Kingdom","Number","Biodiesel",":",""
"2017","United Kingdom","Number","Bi-fuel","11","d"
"2017","United Kingdom","Number","Other","3","d"
"2017","Liechtenstein","Number","Petroleum products",":",""
"2017","Liechtenstein","Number","Liquefied petroleum gases (LPG)",":",""
"2017","Liechtenstein","Number","Diesel",":",""
"2017","Liechtenstein","Number","Natural Gas",":",""
"2017","Liechtenstein","Number","Electricity",":",""
"2017","Liechtenstein","Number","Alternative Energy",":",""
"2017","Liechtenstein","Number","Petrol (excluding hybrids)  ",":",""
"2017","Liechtenstein","Number","Hybrid electric-petrol",":",""
"2017","Liechtenstein","Number","Plug-in hybrid petrol-electric  ",":",""
"2017","Liechtenstein","Number","Diesel (excluding hybrids)  ",":",""
"2017","Liechtenstein","Number","Hybrid diesel-electric",":",""
"2017","Liechtenstein","Number","Plug-in hybrid diesel-electric  ",":",""
"2017","Liechtenstein","Number","Hydrogen and fuel cells ",":",""
"2017","Liechtenstein","Number","Bioethanol",":",""
"2017","Liechtenstein","Number","Biodiesel",":",""
"2017","Liechtenstein","Number","Bi-fuel",":",""
"2017","Liechtenstein","Number","Other",":",""
"2017","Norway","Number","Petroleum products","95,077",""
"2017","Norway","Number","Liquefied petroleum gases (LPG)",":",""
"2017","Norway","Number","Diesel","46,970",""
"2017","Norway","Number","Natural Gas","37","d"
"2017","Norway","Number","Electricity","41,583",""
"2017","Norway","Number","Alternative Energy","41,681",""
"2017","Norway","Number","Petrol (excluding hybrids)  ","43,093",""
"2017","Norway","Number","Hybrid electric-petrol","21,105",""
"2017","Norway","Number","Plug-in hybrid petrol-electric  ","30,879",""
"2017","Norway","Number","Diesel (excluding hybrids)  ","44,349",""
"2017","Norway","Number","Hybrid diesel-electric","30",""
"2017","Norway","Number","Plug-in hybrid diesel-electric  ","2,591",""
"2017","Norway","Number","Hydrogen and fuel cells ","56",""
"2017","Norway","Number","Bioethanol",":",""
"2017","Norway","Number","Biodiesel",":",""
"2017","Norway","Number","Bi-fuel",":",""
"2017","Norway","Number","Other","5",""
"2017","Switzerland","Number","Petroleum products","195,200",""
"2017","Switzerland","Number","Liquefied petroleum gases (LPG)","0",""
"2017","Switzerland","Number","Diesel","114,100",""
"2017","Switzerland","Number","Natural Gas","100",""
"2017","Switzerland","Number","Electricity","4,900",""
"2017","Switzerland","Number","Alternative Energy","5,700",""
"2017","Switzerland","Number","Petrol (excluding hybrids)  ","183,600",""
"2017","Switzerland","Number","Hybrid electric-petrol","11,600","d"
"2017","Switzerland","Number","Plug-in hybrid petrol-electric  ",":",""
"2017","Switzerland","Number","Diesel (excluding hybrids)  ","113,800",""
"2017","Switzerland","Number","Hybrid diesel-electric","300","d"
"2017","Switzerland","Number","Plug-in hybrid diesel-electric  ",":",""
"2017","Switzerland","Number","Hydrogen and fuel cells ","0",""
"2017","Switzerland","Number","Bioethanol","0",""
"2017","Switzerland","Number","Biodiesel","0",""
"2017","Switzerland","Number","Bi-fuel","600",""
"2017","Switzerland","Number","Other","100",""
"2017","North Macedonia","Number","Petroleum products",":",""
"2017","North Macedonia","Number","Liquefied petroleum gases (LPG)",":",""
"2017","North Macedonia","Number","Diesel",":",""
"2017","North Macedonia","Number","Natural Gas",":",""
"2017","North Macedonia","Number","Electricity",":",""
"2017","North Macedonia","Number","Alternative Energy",":",""
"2017","North Macedonia","Number","Petrol (excluding hybrids)  ",":",""
"2017","North Macedonia","Number","Hybrid electric-petrol",":",""
"2017","North Macedonia","Number","Plug-in hybrid petrol-electric  ",":",""
"2017","North Macedonia","Number","Diesel (excluding hybrids)  ",":",""
"2017","North Macedonia","Number","Hybrid diesel-electric",":",""
"2017","North Macedonia","Number","Plug-in hybrid diesel-electric  ",":",""
"2017","North Macedonia","Number","Hydrogen and fuel cells ",":",""
"2017","North Macedonia","Number","Bioethanol",":",""
"2017","North Macedonia","Number","Biodiesel",":",""
"2017","North Macedonia","Number","Bi-fuel",":",""
"2017","North Macedonia","Number","Other",":",""
"2017","Turkey","Number","Petroleum products","259,325",""
"2017","Turkey","Number","Liquefied petroleum gases (LPG)","25,391",""
"2017","Turkey","Number","Diesel","457,069",""
"2017","Turkey","Number","Natural Gas","0",""
"2017","Turkey","Number","Electricity","117",""
"2017","Turkey","Number","Alternative Energy","25,508",""
"2017","Turkey","Number","Petrol (excluding hybrids)  ","258,940",""
"2017","Turkey","Number","Hybrid electric-petrol","385",""
"2017","Turkey","Number","Plug-in hybrid petrol-electric  ","0",""
"2017","Turkey","Number","Diesel (excluding hybrids)  ","457,060",""
"2017","Turkey","Number","Hybrid diesel-electric","9",""
"2017","Turkey","Number","Plug-in hybrid diesel-electric  ","0",""
"2017","Turkey","Number","Hydrogen and fuel cells ","0",""
"2017","Turkey","Number","Bioethanol","0",""
"2017","Turkey","Number","Biodiesel","0",""
"2017","Turkey","Number","Bi-fuel","0",""
"2017","Turkey","Number","Other","0",""
